reviews,sentiment
"I brought this cable to act as an extension cord for my ear buds for when I run on the treadmill the gym. Additionally, this product was highly rate by other reviews on Amazon. However, I was greatly disappointed by this product. The sound quality deteriorate significantly when using the cable I received. The volume was also decreased despite having maxed out the volume on my iPhone.<br /><br />Bottom line: Avoid this item",0.0
it not good,0.0
"Do not buy this. The ear buds are so cheaply made. I used them for running. Whenever the part with the microphone buttons touched my top, it changed the song or turned on Siri. I tried attaching it to different places on my shirt, but it still jumped the apps around. The second time I ran with it, I wrapped it around my neck to make sure the button didn't hit my shirt, but it still made my phone switch on Siri. Finally today I ran with them and got so frustrated that I broke the button off completely in the middle of my run, and it STILL made the music and running apps stop. So the problem is in the wiring, not the button. The ear fit is just fine but these ear buds will drive you crazy. Complete waste of money.",0.0
Waste of time. Useless,0.0
did not work,0.0
They lasted one week....then just completely stopped working.,0.0
"This is a total piece of Chinese junk. The instructions are laughable, and worse it waited until after the return limit of 30 days to fail. Go buy a mechanical timer for $4 at Walmart.",0.0
I have a HD system.  The GE 73344 4-Way Switch does not work for HD systems.,0.0
The sound is not as good as my phone.  Save up for a bigger better sound system.,0.0
The mic on this new ipod5 blue 32g does not work what can I do,0.0
Use these all the time! Works great,0.0
Not good at all.  CD player did not work.  Light weight and cheap.  I sent this back.,0.0
Doesn't work!!!!,0.0
Did not state that I need a small memory card to load music on this thing.,0.0
"Great product, great sound but company sends follow up e-mail asking for rating.<br />I know I can rate your product!<br />I consider this spam.",0.0
"It stopped working within one month of receiving it.  My time is limited and I didn't waist the time it would take to send it back.  I haven't had good luck with Vizio remotes, like the TV but the remotes are no good.",0.0
Tried it on a handheld phone associated with our landline. Too staticky to be used again. Fail!,0.0
"Angles do not work with my tv, useless",0.0
pole works but the antenna is a peice of junk .it wouldnt pull in but 5 stations useless as far as i'm conserned,0.0
Didn't work with the x mini.,0.0
This product doesn't work. I am very disappointed.,0.0
"Terrible, the button that turn on / off the headset fell off after 3 months of using it. I can only get about 2 hrs of listening to music before the battery was low. On top of that it was annoying whenever it was low on battery, the headset would only give me a 5 minutes warning before it shut off for good.",0.0
The plug between the power end of the cord and the extension were not a perfect match. There was a gap between them. It doesn't work. Disappointed.,0.0
Sound quality was excellent. Hated the asymmetrical length of the cord the ear buds were attached to. Neither matters now since they longer convey sound in one ear bud and it is significantly diminished in the other. Poor craftsmanship and waste of money.,0.0
Volume control does not work at all.,0.0
Batteries dead when first opening package.  Very poor quality. Bad customer service,0.0
Headphones do not work as advertised.  You need to be no more than 5 feet away or else the wifi and call cuts out.,0.0
BEWARE !!!<br />You get what you paid for !!!<br />It will work for 16-17 month<br />It will leak acid and ruin your floor<br />It will destroy your UPS<br />Connectors will be eaten by acid<br />You will have to purchase the whole new UPS,0.0
"Stylish, potentially interesting product.  Don't buy them. They are very poorly constructed.  Look at the auction sites to see the myriad number of people trying to unload them.",0.0
Doesn't like the iPhone lol,0.0
Junk would give 0 stars if i could.. works untill u shut one tv then the display shrinks and volume cuts off,0.0
"crap, does not work",0.0
"I am unimpressed by the sound and fit.  I don't understand why there are so many positive reviews. I would return these if I could, but be aware that returns are allowed with this product.",0.0
"Worked great for 3 months, now it won't turn on, even when plugged into charger. Disappointed... Paid me $70 for nothing. Conveniently dies a month after return period. Grrrr",0.0
